population,fit,lwr,upr
204e4,16.35959180876482,14.272773837907668,18.44640977962197
2041e3,16.36727979956729,14.280440465008757,18.45411913412582
2042e3,16.37496779036976,14.288107081257667,18.46182849948185
2043e3,16.38265578117223,14.29577368665473,18.469537875689728
2044e3,16.3903437719747,14.303440281200281,18.477247262749117
2045e3,16.39803176277717,14.31110686489465,18.484956660659687
2046e3,16.40571975357964,14.318773437738175,18.492666069421105
2047e3,16.41340774438211,14.326439999731187,18.500375489033033
2048e3,16.42109573518458,14.334106550874022,18.508084919495136
2049e3,16.428783725987046,14.34177309116701,18.51579436080708
205e4,16.436471716789516,14.349439620610493,18.52350381296854
2051e3,16.444159707591986,14.357106139204804,18.53121327597917
2052e3,16.451847698394456,14.364772646950275,18.538922749838637
2053e3,16.459535689196926,14.372439143847242,18.54663223454661
2054e3,16.467223679999396,14.38010562989604,18.554341730102752
2055e3,16.474911670801866,14.387772105097003,18.56205123650673
2056e3,16.482599661604336,14.395438569450471,18.569760753758203
2057e3,16.490287652406806,14.403105022956776,18.577470281856836
2058e3,16.497975643209276,14.410771465616254,18.5851798208023
2059e3,16.505663634011746,14.41843789742924,18.592889370594254
206e4,16.513351624814216,14.426104318396073,18.600598931232362
2061e3,16.521039615616687,14.433770728517088,18.608308502716287
2062e3,16.528727606419157,14.44143712779262,18.616018085045695
2063e3,16.536415597221627,14.449103516223007,18.62372767822025
2064e3,16.544103588024097,14.456769893808586,18.63143728223961
2065e3,16.551791578826567,14.464436260549693,18.63914689710344
2066e3,16.559479569629037,14.472102616446666,18.646856522811408
2067e3,16.567167560431507,14.47976896149984,18.654566159363174
2068e3,16.574855551233977,14.487435295709554,18.6622758067584
2069e3,16.582543542036447,14.495101619076147,18.66998546499675
207e4,16.590231532838917,14.502767931599953,18.67769513407788
2071e3,16.597919523641387,14.510434233281313,18.685404814001462
2072e3,16.605607514443857,14.518100524120564,18.693114504767152
2073e3,16.613295505246327,14.525766804118042,18.700824206374612
2074e3,16.620983496048797,14.53343307327409,18.708533918823505
2075e3,16.628671486851268,14.541099331589042,18.716243642113493
2076e3,16.636359477653738,14.548765579063238,18.72395337624424
2077e3,16.644047468456208,14.556431815697017,18.731663121215398
2078e3,16.651735459258678,14.564098041490718,18.73937287702664
2079e3,16.659423450061148,14.57176425644468,18.747082643677615
208e4,16.667111440863618,14.57943046055924,18.754792421167995
2081e3,16.674799431666088,14.587096653834742,18.762502209497434
2082e3,16.682487422468558,14.594762836271522,18.770212008665595
2083e3,16.690175413271028,14.60242900786992,18.777921818672134
2084e3,16.697863404073498,14.610095168630277,18.78563163951672
2085e3,16.705551394875968,14.617761318552933,18.793341471199003
2086e3,16.71323938567844,14.625427457638226,18.801051313718652
2087e3,16.72092737648091,14.633093585886497,18.808761167075318
2088e3,16.72861536728338,14.64075970329809,18.81647103126867
2089e3,16.73630335808585,14.64842580987334,18.824180906298356
209e4,16.74399134888832,14.656091905612591,18.831890792164046
2091e3,16.751679339690785,14.663757990516181,18.83960068886539
2092e3,16.759367330493255,14.671424064584457,18.847310596402053
2093e3,16.767055321295725,14.679090127817755,18.855020514773695
2094e3,16.774743312098195,14.686756180216419,18.862730443979974
2095e3,16.782431302900665,14.694422221780789,18.87044038402054
2096e3,16.790119293703135,14.702088252511206,18.878150334895064
2097e3,16.797807284505605,14.709754272408015,18.885860296603195
2098e3,16.805495275308076,14.717420281471556,18.893570269144597
2099e3,16.813183266110546,14.72508627970217,18.901280252518923
21e5,16.820871256913016,14.732752267100201,18.908990246725832
2101e3,16.828559247715486,14.74041824366599,18.916700251764983
2102e3,16.836247238517956,14.748084209399881,18.92441026763603
2103e3,16.843935229320426,14.755750164302217,18.932120294338635
2104e3,16.851623220122896,14.763416108373338,18.939830331872454
2105e3,16.859311210925366,14.77108204161359,18.947540380237143
2106e3,16.866999201727836,14.778747964023315,18.955250439432355
2107e3,16.874687192530306,14.786413875602857,18.962960509457755
2108e3,16.882375183332776,14.794079776352561,18.97067059031299
2109e3,16.890063174135246,14.801745666272767,18.978380681997727
211e4,16.897751164937716,14.80941154536382,18.98609078451161
2111e3,16.905439155740186,14.817077413626066,18.993800897854307
2112e3,16.913127146542656,14.824743271059848,19.001511022025465
2113e3,16.920815137345127,14.83240911766551,19.009221157024744
2114e3,16.928503128147597,14.840074953443395,19.0169313028518
2115e3,16.936191118950067,14.84774077839385,19.024641459506284
2116e3,16.943879109752537,14.85540659251722,19.032351626987854
2117e3,16.951567100555007,14.863072395813848,19.040061805296165
2118e3,16.959255091357477,14.87073818828408,19.047771994430875
2119e3,16.966943082159947,14.878403969928259,19.055482194391633
212e4,16.974631072962417,14.886069740746734,19.0631924051781
2121e3,16.982319063764887,14.89373550073985,19.070902626789923
2122e3,16.990007054567357,14.90140124990795,19.078612859226762
2123e3,16.997695045369827,14.909066988251382,19.086323102488272
2124e3,17.005383036172294,14.916732715770488,19.094033356574098
2125e3,17.013071026974764,14.924398432465622,19.101743621483905
2126e3,17.020759017777234,14.932064138337124,19.109453897217342
2127e3,17.028447008579704,14.939729833385343,19.117164183774065
2128e3,17.036134999382174,14.947395517610625,19.124874481153725
2129e3,17.043822990184644,14.955061191013316,19.13258478935597
213e4,17.051510980987114,14.962726853593765,19.140295108380464
2131e3,17.059198971789584,14.970392505352315,19.148005438226853
2132e3,17.066886962592054,14.978058146289317,19.15571577889479
2133e3,17.074574953394524,14.985723776405118,19.163426130383932
2134e3,17.082262944196994,14.993389395700063,19.171136492693925
2135e3,17.089950934999464,15.001055004174503,19.178846865824426
2136e3,17.097638925801935,15.008720601828784,19.186557249775085
2137e3,17.105326916604405,15.016386188663253,19.19426764454556
2138e3,17.113014907406875,15.024051764678259,19.20197805013549
2139e3,17.120702898209345,15.031717329874152,19.209688466544538
214e4,17.128390889011815,15.039382884251276,19.21739889377235
2141e3,17.136078879814285,15.047048427809985,19.225109331818583
2142e3,17.143766870616755,15.054713960550625,19.232819780682885
2143e3,17.151454861419225,15.062379482473546,19.240530240364905
2144e3,17.159142852221695,15.070044993579094,19.248240710864298
2145e3,17.166830843024165,15.07771049386762,19.25595119218071
2146e3,17.174518833826635,15.085375983339475,19.263661684313796
2147e3,17.182206824629105,15.093041461995007,19.271372187263204
2148e3,17.189894815431575,15.100706929834566,19.279082701028585
2149e3,17.197582806234045,15.108372386858502,19.28679322560959
215e4,17.205270797036516,15.116037833067164,19.294503761005867
2151e3,17.212958787838986,15.123703268460904,19.302214307217067
2152e3,17.220646778641456,15.13136869304007,19.30992486424284
2153e3,17.228334769443926,15.139034106805013,19.317635432082838
2154e3,17.236022760246396,15.146699509756084,19.32534601073671
2155e3,17.243710751048866,15.154364901893635,19.333056600204095
2156e3,17.251398741851336,15.162030283218014,19.340767200484656
2157e3,17.259086732653806,15.169695653729574,19.348477811578036
2158e3,17.266774723456273,15.177361013428664,19.35618843348388
2159e3,17.274462714258743,15.18502636231564,19.363899066201846
216e4,17.282150705061213,15.19269170039085,19.371609709731576
2161e3,17.289838695863683,15.200357027654645,19.37932036407272
2162e3,17.297526686666153,15.20802234410738,19.387031029224925
2163e3,17.305214677468623,15.215687649749405,19.39474170518784
2164e3,17.312902668271093,15.223352944581071,19.402452391961116
2165e3,17.320590659073563,15.231018228602732,19.410163089544394
2166e3,17.328278649876033,15.238683501814739,19.417873797937325
2167e3,17.335966640678503,15.246348764217446,19.42558451713956
2168e3,17.343654631480973,15.254014015811205,19.433295247150742
2169e3,17.351342622283443,15.26167925659637,19.441005987970517
217e4,17.359030613085913,15.269344486573292,19.448716739598535
2171e3,17.366718603888383,15.277009705742325,19.456427502034444
2172e3,17.374406594690853,15.284674914103823,19.464138275277886
2173e3,17.382094585493324,15.292340111658138,19.47184905932851
2174e3,17.389782576295794,15.300005298405624,19.479559854185965
2175e3,17.397470567098264,15.307670474346637,19.48727065984989
2176e3,17.405158557900734,15.315335639481528,19.49498147631994
2177e3,17.412846548703204,15.323000793810653,19.502692303595754
2178e3,17.420534539505674,15.330665937334365,19.510403141676985
2179e3,17.428222530308144,15.338331070053018,19.51811399056327
218e4,17.435910521110614,15.345996191966968,19.52582485025426
2181e3,17.443598511913084,15.35366130307657,19.533535720749597
2182e3,17.451286502715554,15.361326403382177,19.54124660204893
2183e3,17.458974493518024,15.368991492884145,19.548957494151903
2184e3,17.466662484320494,15.376656571582831,19.556668397058157
2185e3,17.474350475122964,15.384321639478586,19.564379310767343
2186e3,17.482038465925434,15.391986696571768,19.5720902352791
2187e3,17.489726456727904,15.399651742862734,19.579801170593075
2188e3,17.497414447530375,15.407316778351838,19.58751211670891
2189e3,17.505102438332845,15.414981803039435,19.595223073626254
219e4,17.512790429135315,15.422646816925882,19.602934041344746
2191e3,17.52047841993778,15.430311820011532,19.61064501986403
2192e3,17.52816641074025,15.43797681229675,19.618356009183753
2193e3,17.53585440154272,15.445641793781885,19.626067009303558
2194e3,17.54354239234519,15.453306764467296,19.633778020223087
2195e3,17.55123038314766,15.46097172435334,19.64148904194198
2196e3,17.55891837395013,15.468636673440376,19.649200074459888
2197e3,17.5666063647526,15.476301611728756,19.656911117776446
2198e3,17.57429435555507,15.48396653921884,19.664622171891303
2199e3,17.58198234635754,15.491631455910987,19.672333236804096
22e5,17.589670337160012,15.499296361805552,19.68004431251447
2201e3,17.597358327962482,15.506961256902894,19.68775539902207
2202e3,17.605046318764952,15.514626141203372,19.69546649632653
2203e3,17.612734309567422,15.522291014707342,19.703177604427502
2204e3,17.620422300369892,15.52995587741516,19.710888723324622
2205e3,17.628110291172362,15.537620729327191,19.718599853017533
2206e3,17.635798281974832,15.545285570443788,19.726310993505876
2207e3,17.643486272777302,15.552950400765312,19.734022144789293
2208e3,17.651174263579772,15.560615220292119,19.741733306867424
2209e3,17.658862254382242,15.56828002902457,19.749444479739914
221e4,17.666550245184713,15.575944826963028,19.757155663406397
2211e3,17.674238235987183,15.583609614107845,19.76486685786652
2212e3,17.681926226789653,15.591274390459384,19.77257806311992
2213e3,17.689614217592123,15.598939156018005,19.78028927916624
2214e3,17.697302208394593,15.606603910784067,19.78800050600512
2215e3,17.704990199197063,15.614268654757929,19.795711743636197
2216e3,17.712678189999533,15.621933387939952,19.80342299205911
2217e3,17.720366180802003,15.629598110330496,19.811134251273508
2218e3,17.728054171604473,15.637262821929923,19.818845521279023
2219e3,17.735742162406943,15.64492752273859,19.8265568020753
222e4,17.743430153209413,15.652592212756858,19.83426809366197
2221e3,17.751118144011883,15.66025689198509,19.841979396038678
2222e3,17.758806134814353,15.667921560423647,19.84969070920506
2223e3,17.766494125616823,15.675586218072887,19.85740203316076
2224e3,17.774182116419293,15.683250864933175,19.865113367905412
2225e3,17.78187010722176,15.690915501004866,19.872824713438654
2226e3,17.78955809802423,15.69858012628833,19.88053606976013
2227e3,17.7972460888267,15.706244740783925,19.888247436869477
2228e3,17.80493407962917,15.713909344492011,19.89595881476633
2229e3,17.81262207043164,15.721573937412952,19.90367020345033
223e4,17.82031006123411,15.72923851954711,19.91138160292111
2231e3,17.82799805203658,15.736903090894847,19.919093013178315
2232e3,17.83568604283905,15.744567651456524,19.926804434221577
2233e3,17.84337403364152,15.752232201232506,19.934515866050535
2234e3,17.85106202444399,15.759896740223155,19.942227308664826
2235e3,17.85875001524646,15.767561268428832,19.94993876206409
2236e3,17.86643800604893,15.775225785849901,19.95765022624796
2237e3,17.8741259968514,15.782890292486726,19.965361701216075
2238e3,17.88181398765387,15.79055478833967,19.973073186968072
2239e3,17.88950197845634,15.798219273409096,19.980784683503586
224e4,17.89718996925881,15.805883747695368,19.988496190822254
2241e3,17.90487796006128,15.81354821119885,19.996207708923713
2242e3,17.91256595086375,15.821212663919905,20.003919237807597
2243e3,17.92025394166622,15.828877105858899,20.011630777473545
2244e3,17.92794193246869,15.836541537016192,20.01934232792119
2245e3,17.93562992327116,15.844205957392154,20.027053889150167
2246e3,17.94331791407363,15.851870366987145,20.034765461160116
2247e3,17.9510059048761,15.85953476580153,20.042477043950672
2248e3,17.95869389567857,15.867199153835678,20.050188637521465
2249e3,17.96638188648104,15.87486353108995,20.057900241872133
225e4,17.97406987728351,15.882527897564714,20.06561185700231
2251e3,17.98175786808598,15.89019225326033,20.073323482911633
2252e3,17.989445858888452,15.897856598177171,20.081035119599733
2253e3,17.997133849690922,15.905520932315596,20.088746767066247
2254e3,18.004821840493392,15.913185255675973,20.09645842531081
2255e3,18.012509831295862,15.920849568258669,20.104170094333057
2256e3,18.020197822098332,15.928513870064048,20.111881774132616
2257e3,18.027885812900802,15.936178161092478,20.119593464709126
2258e3,18.03557380370327,15.943842441344323,20.127305166062214
2259e3,18.04326179450574,15.951506710819952,20.135016878191525
226e4,18.05094978530821,15.95917096951973,20.142728601096685
2261e3,18.05863777611068,15.966835217444025,20.150440334777333
2262e3,18.06632576691315,15.974499454593206,20.15815207923309
2263e3,18.07401375771562,15.982163680967634,20.165863834463604
2264e3,18.08170174851809,15.989827896567682,20.173575600468496
2265e3,18.08938973932056,15.997492101393714,20.181287377247404
2266e3,18.09707773012303,16.0051562954461,20.18899916479996
2267e3,18.1047657209255,16.012820478725203,20.196710963125796
2268e3,18.11245371172797,16.020484651231396,20.204422772224543
2269e3,18.12014170253044,16.028148812965046,20.212134592095833
227e4,18.12782969333291,16.035812963926517,20.219846422739302
2271e3,18.13551768413538,16.04347710411618,20.227558264154577
2272e3,18.14320567493785,16.05114123353441,20.23527011634129
2273e3,18.15089366574032,16.05880535218156,20.242981979299078
2274e3,18.15858165654279,16.066469460058016,20.250693853027563
2275e3,18.16626964734526,16.074133557164135,20.258405737526385
2276e3,18.17395763814773,16.08179764350029,20.26611763279517
2277e3,18.1816456289502,16.089461719066854,20.273829538833546
2278e3,18.18933361975267,16.097125783864186,20.281541455641154
2279e3,18.19702161055514,16.104789837892667,20.289253383217613
228e4,18.20470960135761,16.11245388115266,20.29696532156256
2281e3,18.21239759216008,16.120117913644535,20.304677270675626
2282e3,18.22008558296255,16.127781935368663,20.312389230556438
2283e3,18.22777357376502,16.135445946325415,20.320101201204626
2284e3,18.23546156456749,16.14310994651516,20.32781318261982
2285e3,18.24314955536996,16.15077393593827,20.335525174801653
2286e3,18.25083754617243,16.158437914595112,20.34323717774975
2287e3,18.2585255369749,16.16610188248606,20.35094919146374
2288e3,18.26621352777737,16.173765839611484,20.358661215943258
2289e3,18.27390151857984,16.18142978597175,20.36637325118793
229e4,18.28158950938231,16.18909372156724,20.374085297197382
2291e3,18.28927750018478,16.196757646398318,20.381797353971244
2292e3,18.296965490987247,16.204421560465352,20.389509421509143
2293e3,18.304653481789718,16.21208546376872,20.397221499810716
2294e3,18.312341472592188,16.219749356308792,20.404933588875583
2295e3,18.320029463394658,16.22741323808594,20.412645688703375
2296e3,18.327717454197128,16.235077109100537,20.42035779929372
2297e3,18.335405444999598,16.24274096935295,20.428069920646244
2298e3,18.343093435802068,16.25040481884356,20.435782052760576
2299e3,18.350781426604538,16.25806865757273,20.443494195636347
23e5,18.358469417407008,16.265732485540838,20.45120634927318
2301e3,18.366157408209478,16.273396302748257,20.4589185136707
2302e3,18.373845399011948,16.281060109195355,20.46663068882854
2303e3,18.381533389814418,16.28872390488251,20.474342874746327
2304e3,18.38922138061689,16.296387689810096,20.48205507142368
2305e3,18.39690937141936,16.30405146397848,20.489767278860235
2306e3,18.40459736222183,16.311715227388046,20.49747949705561
2307e3,18.4122853530243,16.319378980039158,20.50519172600944
2308e3,18.41997334382677,16.32704272193219,20.512903965721346
2309e3,18.42766133462924,16.334706453067522,20.520616216190955
231e4,18.43534932543171,16.342370173445524,20.528328477417894
2311e3,18.44303731623418,16.350033883066573,20.536040749401785
2312e3,18.45072530703665,16.35769758193104,20.54375303214226
2313e3,18.45841329783912,16.3653612700393,20.551465325638937
2314e3,18.46610128864159,16.37302494739173,20.559177629891447
2315e3,18.47378927944406,16.380688613988703,20.566889944899415
2316e3,18.48147727024653,16.388352269830598,20.57460227066246
2317e3,18.489165261049,16.396015914917783,20.582314607180216
2318e3,18.49685325185147,16.403679549250636,20.590026954452302
2319e3,18.50454124265394,16.411343172829536,20.597739312478343
232e4,18.51222923345641,16.419006785654854,20.605451681257964
2321e3,18.51991722425888,16.42667038772697,20.61316406079079
2322e3,18.52760521506135,16.434333979046254,20.620876451076445
2323e3,18.53529320586382,16.44199755961309,20.62858885211455
2324e3,18.54298119666629,16.449661129427845,20.636301263904734
2325e3,18.550669187468756,16.4573246884909,20.644013686446613
2326e3,18.558357178271226,16.464988236802633,20.65172611973982
2327e3,18.566045169073696,16.47265177436342,20.659438563783972
2328e3,18.573733159876166,16.480315301173636,20.667151018578696
2329e3,18.581421150678636,16.48797881723366,20.674863484123613
233e4,18.589109141481106,16.495642322543866,20.682575960418347
2331e3,18.596797132283577,16.503305817104632,20.69028844746252
2332e3,18.604485123086047,16.51096930091634,20.698000945255753
2333e3,18.612173113888517,16.518632773979363,20.70571345379767
2334e3,18.619861104690987,16.526296236294076,20.713425973087897
2335e3,18.627549095493457,16.53395968786086,20.721138503126053
2336e3,18.635237086295927,16.541623128680097,20.728851043911757
2337e3,18.642925077098397,16.549286558752158,20.736563595444636
2338e3,18.650613067900867,16.556949978077427,20.744276157724308
2339e3,18.658301058703337,16.564613386656276,20.751988730750398
234e4,18.665989049505807,16.57227678448909,20.759701314522523
2341e3,18.673677040308277,16.579940171576244,20.76741390904031
2342e3,18.681365031110747,16.587603547918118,20.775126514303377
2343e3,18.689053021913217,16.59526691351509,20.782839130311345
2344e3,18.696741012715687,16.60293026836754,20.790551757063835
2345e3,18.704429003518158,16.610593612475846,20.79826439456047
2346e3,18.712116994320628,16.61825694584039,20.805977042800865
2347e3,18.719804985123098,16.62592026846155,20.813689701784647
2348e3,18.727492975925568,16.633583580339707,20.82140237151143
2349e3,18.735180966728038,16.641246881475237,20.82911505198084
235e4,18.742868957530508,16.648910171868522,20.836827743192494
2351e3,18.750556948332978,16.656573451519947,20.84454044514601
2352e3,18.758244939135448,16.664236720429884,20.852253157841012
2353e3,18.765932929937918,16.671899978598717,20.85996588127712
2354e3,18.773620920740388,16.67956322602683,20.867678615453947
2355e3,18.781308911542858,16.687226462714598,20.87539136037112
2356e3,18.78899690234533,16.694889688662407,20.88310411602825
2357e3,18.7966848931478,16.702552903870632,20.890816882424964
2358e3,18.804372883950265,16.710216108339658,20.89852965956087
2359e3,18.812060874752735,16.717879302069868,20.906242447435602
236e4,18.819748865555205,16.725542485061645,20.913955246048765
2361e3,18.827436856357675,16.733205657315363,20.921668055399987
2362e3,18.835124847160145,16.74086881883141,20.92938087548888
2363e3,18.842812837962615,16.748531969610163,20.937093706315068
2364e3,18.850500828765085,16.756195109652012,20.94480654787816
2365e3,18.858188819567555,16.76385823895733,20.95251940017778
2366e3,18.865876810370025,16.771521357526503,20.96023226321355
2367e3,18.873564801172495,16.77918446535992,20.967945136985072
2368e3,18.881252791974966,16.78684756245795,20.97565802149198
2369e3,18.888940782777436,16.79451064882099,20.983370916733882
237e4,18.896628773579906,16.80217372444941,20.9910838227104
2371e3,18.904316764382376,16.809836789343603,20.99879673942115
2372e3,18.912004755184846,16.81749984350395,21.006509666865743
2373e3,18.919692745987316,16.82516288693083,21.014222605043802
2374e3,18.927380736789786,16.832825919624632,21.02193555395494
2375e3,18.935068727592256,16.840488941585736,21.029648513598776
2376e3,18.942756718394726,16.848151952814526,21.037361483974927
2377e3,18.950444709197196,16.855814953311388,21.045074465083005
2378e3,18.958132699999666,16.863477943076706,21.052787456922626
2379e3,18.965820690802136,16.871140922110865,21.060500459493408
238e4,18.973508681604606,16.878803890414243,21.06821347279497
2381e3,18.981196672407076,16.886466847987233,21.07592649682692
2382e3,18.988884663209546,16.894129794830217,21.083639531588876
2383e3,18.996572654012017,16.901792730943576,21.091352577080457
2384e3,19.004260644814487,16.9094556563277,21.099065633301272
2385e3,19.011948635616957,16.91711857098297,21.106778700250942
2386e3,19.019636626419427,16.924781474909775,21.11449177792908
2387e3,19.027324617221897,16.9324443681085,21.122204866335295
2388e3,19.035012608024367,16.940107250579526,21.129917965469208
2389e3,19.042700598826837,16.947770122323245,21.13763107533043
239e4,19.050388589629307,16.95543298334004,21.145344195918575
2391e3,19.058076580431777,16.963095833630295,21.15305732723326
2392e3,19.065764571234244,16.970758673194393,21.160770469274095
2393e3,19.073452562036714,16.97842150203273,21.168483622040696
2394e3,19.081140552839184,16.98608432014569,21.176196785532678
2395e3,19.088828543641654,16.99374712753366,21.18390995974965
2396e3,19.096516534444124,17.001409924197016,21.19162314469123
2397e3,19.104204525246594,17.00907271013616,21.19933634035703
2398e3,19.111892516049064,17.016735485351468,21.20704954674666
2399e3,19.119580506851534,17.024398249843337,21.21476276385973
24e5,19.127268497654004,17.032061003612142,21.222475991695866
2401e3,19.134956488456474,17.039723746658282,21.230189230254666
2402e3,19.142644479258944,17.047386478982137,21.23790247953575
2403e3,19.150332470061414,17.0550492005841,21.245615739538728
2404e3,19.158020460863884,17.062711911464554,21.253329010263215
2405e3,19.165708451666355,17.07037461162389,21.26104229170882
2406e3,19.173396442468825,17.078037301062498,21.26875558387515
2407e3,19.181084433271295,17.08569997978076,21.27646888676183
2408e3,19.188772424073765,17.093362647779074,21.284182200368456
2409e3,19.196460414876235,17.101025305057817,21.291895524694652
241e4,19.204148405678705,17.108687951617387,21.299608859740022
2411e3,19.211836396481175,17.11635058745817,21.307322205504178
2412e3,19.219524387283645,17.124013212580557,21.315035561986733
2413e3,19.227212378086115,17.13167582698493,21.3227489291873
2414e3,19.234900368888585,17.13933843067169,21.33046230710548
2415e3,19.242588359691055,17.147001023641216,21.338175695740894
2416e3,19.250276350493525,17.154663605893905,21.345889095093145
2417e3,19.257964341295995,17.162326177430142,21.35360250516185
2418e3,19.265652332098465,17.169988738250318,21.361315925946613
2419e3,19.273340322900935,17.177651288354824,21.369029357447047
242e4,19.281028313703406,17.185313827744046,21.376742799662765
2421e3,19.288716304505876,17.192976356418384,21.384456252593367
2422e3,19.296404295308346,17.20063887437822,21.39216971623847
2423e3,19.304092286110816,17.208301381623947,21.399883190597684
2424e3,19.311780276913286,17.21596387815596,21.40759667567061
2425e3,19.319468267715752,17.22362636397464,21.415310171456866
2426e3,19.327156258518222,17.23128883908039,21.423023677956056
2427e3,19.334844249320692,17.23895130347359,21.430737195167794
2428e3,19.342532240123163,17.246613757154645,21.43845072309168
2429e3,19.350220230925633,17.254276200123932,21.446164261727333
243e4,19.357908221728103,17.261938632381852,21.453877811074353
2431e3,19.365596212530573,17.269601053928795,21.46159137113235
2432e3,19.373284203333043,17.277263464765152,21.469304941900933
2433e3,19.380972194135513,17.284925864891317,21.47701852337971
2434e3,19.388660184937983,17.292588254307677,21.48473211556829
2435e3,19.396348175740453,17.30025063301463,21.492445718466275
2436e3,19.404036166542923,17.307913001012565,21.50015933207328
2437e3,19.411724157345393,17.315575358301878,21.50787295638891
2438e3,19.419412148147863,17.32323770488296,21.515586591412767
2439e3,19.427100138950333,17.330900040756205,21.52330023714446
244e4,19.434788129752803,17.338562365922,21.531013893583605
2441e3,19.442476120555273,17.34622468038075,21.538727560729797
2442e3,19.450164111357743,17.353886984132842,21.546441238582645
2443e3,19.457852102160214,17.361549277178668,21.55415492714176
2444e3,19.465540092962684,17.36921155951862,21.561868626406746
2445e3,19.473228083765154,17.376873831153098,21.56958233637721
2446e3,19.480916074567624,17.384536092082495,21.577296057052752
2447e3,19.488604065370094,17.3921983423072,21.585009788432988
2448e3,19.496292056172564,17.399860581827614,21.592723530517514
2449e3,19.503980046975034,17.407522810644124,21.600437283305943
245e4,19.511668037777504,17.415185028757133,21.608151046797875
2451e3,19.519356028579974,17.42284723616703,21.61586482099292
2452e3,19.527044019382444,17.43050943287421,21.62357860589068
2453e3,19.534732010184914,17.43817161887907,21.631292401490757
2454e3,19.542420000987384,17.445833794182008,21.63900620779276
2455e3,19.550107991789854,17.45349595878341,21.6467200247963
2456e3,19.557795982592324,17.46115811268368,21.65443385250097
2457e3,19.565483973394795,17.468820255883212,21.662147690906377
2458e3,19.573171964197265,17.4764823883824,21.66986154001213
2459e3,19.58085995499973,17.484144510181636,21.677575399817826
246e4,19.5885479458022,17.491806621281327,21.685289270323075
2461e3,19.59623593660467,17.49946872168186,21.69300315152748
2462e3,19.60392392740714,17.507130811383636,21.700717043430647
2463e3,19.61161191820961,17.51479289038705,21.708430946032173
2464e3,19.61929990901208,17.522454958692496,21.716144859331667
2465e3,19.62698789981455,17.530117016300373,21.72385878332873
2466e3,19.63467589061702,17.53777906321108,21.731572718022964
2467e3,19.64236388141949,17.54544109942501,21.739286663413974
2468e3,19.65005187222196,17.553103124942563,21.74700061950136
2469e3,19.657739863024432,17.560765139764136,21.754714586284727
247e4,19.665427853826902,17.568427143890126,21.762428563763677
2471e3,19.673115844629372,17.576089137320928,21.770142551937816
2472e3,19.680803835431842,17.583751120056945,21.77785655080674
2473e3,19.688491826234312,17.591413092098573,21.78557056037005
2474e3,19.696179817036782,17.599075053446207,21.793284580627358
2475e3,19.703867807839252,17.60673700410025,21.800998611578255
2476e3,19.711555798641722,17.614398944061094,21.80871265322235
2477e3,19.719243789444192,17.622060873329147,21.816426705559238
2478e3,19.726931780246662,17.629722791904797,21.824140768588528
2479e3,19.734619771049132,17.63738469978845,21.831854842309816
248e4,19.742307761851603,17.645046596980503,21.839568926722702
2481e3,19.749995752654073,17.65270848348135,21.847283021826794
2482e3,19.757683743456543,17.660370359291402,21.854997127621683
2483e3,19.765371734259013,17.668032224411046,21.86271124410698
2484e3,19.773059725061483,17.67569407884069,21.870425371282277
2485e3,19.780747715863953,17.68335592258073,21.878139509147175
2486e3,19.788435706666423,17.691017755631567,21.88585365770128
2487e3,19.796123697468893,17.698679577993598,21.893567816944188
2488e3,19.803811688271363,17.706341389667223,21.901281986875503
2489e3,19.811499679073833,17.71400319065285,21.908996167494816
249e4,19.819187669876303,17.72166498095087,21.916710358801737
2491e3,19.826875660678773,17.729326760561687,21.92442456079586
2492e3,19.83456365148124,17.7369885294857,21.93213877347678
2493e3,19.84225164228371,17.744650287723314,21.939852996844106
2494e3,19.84993963308618,17.75231203527493,21.94756723089743
2495e3,19.85762762388865,17.759973772140945,21.955281475636355
2496e3,19.86531561469112,17.76763549832176,21.96299573106048
2497e3,19.87300360549359,17.77529721381778,21.9707099971694
2498e3,19.88069159629606,17.782958918629404,21.978424273962716
2499e3,19.88837958709853,17.79062061275704,21.986138561440022
25e5,19.896067577901,17.798282296201076,21.993852859600924
2501e3,19.90375556870347,17.805943968961927,22.001567168445014
2502e3,19.91144355950594,17.813605631039987,22.009281487971894
2503e3,19.91913155030841,17.821267282435663,22.016995818181158
2504e3,19.92681954111088,17.828928923149356,22.024710159072406
2505e3,19.93450753191335,17.83659055318147,22.03242451064523
2506e3,19.94219552271582,17.844252172532403,22.040138872899238
2507e3,19.94988351351829,17.851913781202562,22.04785324583402
2508e3,19.95757150432076,17.859575379192346,22.055567629449175
2509e3,19.96525949512323,17.867236966502166,22.063282023744296
251e4,19.9729474859257,17.874898543132414,22.07099642871899
2511e3,19.98063547672817,17.882560109083503,22.07871084437284
2512e3,19.98832346753064,17.89022166435583,22.08642527070545
2513e3,19.99601145833311,17.897883208949807,22.094139707716415
2514e3,20.00369944913558,17.90554474286583,22.101854155405334
2515e3,20.01138743993805,17.9132062661043,22.109568613771803
2516e3,20.01907543074052,17.92086777866563,22.117283082815412
2517e3,20.02676342154299,17.92852928055022,22.124997562535764
2518e3,20.03445141234546,17.936190771758476,22.132712052932447
2519e3,20.04213940314793,17.9438522522908,22.140426554005064
252e4,20.0498273939504,17.951513722147595,22.148141065753208
2521e3,20.05751538475287,17.95917518132927,22.155855588176472
2522e3,20.065203375555342,17.966836629836234,22.16357012127445
2523e3,20.072891366357812,17.974498067668883,22.17128466504674
